Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Weather_Temperature_Avg,Weather_Precipitation_Avg,Weather_Wind_Speed_Avg,Month,Season,Attraction_Score,Tourist_Saturation_Level,Holiday
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-01-26,81359.0,8.129,0.296,11.808,Janary,Winter,0.669,0.113,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-01-27,66219.0,9.817,0.352,14.112,Janary,Winter,0.645,0.083,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-01-28,82427.0,9.144,0.152,17.978,Janary,Winter,0.633,0.115,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-01-29,74956.0,6.501,0.423,22.192,Janary,Winter,0.652,0.1,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-01-30,49108.0,4.341,0.512,23.17,Janary,Winter,0.639,0.05,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-01-31,41833.0,4.347,0.188,14.091,Janary,Winter,0.607,0.036,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-01,66937.0,6.844,0.269,12.648,February,Spring,0.69,0.085,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-02,76288.0,8.028,0.219,16.87,February,Spring,0.622,0.103,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-03,86364.0,7.546,0.167,17.691,February,Spring,0.676,0.122,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-04,96162.0,6.388,0.15,12.462,February,Spring,0.612,0.142,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-05,69850.0,5.362,0.065,11.772,February,Spring,0.696,0.09,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-06,113012.0,4.678,0.052,20.505,February,Spring,0.626,0.174,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-07,187551.0,3.045,0.027,25.198,February,Spring,0.637,0.32,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-08,144926.0,2.083,0.019,24.05,February,Spring,0.681,0.237,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-09,193630.0,1.605,0.002,20.378,February,Spring,0.661,0.332,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-10,219391.0,1.36,0.004,19.039,February,Spring,0.697,0.382,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-11,227120.0,2.009,0.004,20.868,February,Spring,0.644,0.397,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-12,249960.0,3.095,0.179,24.654,February,Spring,0.639,0.442,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-13,86383.0,6.89,0.254,28.191,February,Spring,0.698,0.122,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-14,64231.0,10.367,0.117,25.019,February,Spring,0.643,0.079,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-15,91784.0,9.735,0.046,22.858,February,Spring,0.655,0.133,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-16,100382.0,8.757,0.027,23.557,February,Spring,0.694,0.15,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-17,98326.0,7.365,0.229,24.264,February,Spring,0.66,0.146,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-18,107906.0,8.175,0.448,27.84,February,Spring,0.671,0.164,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-19,92548.0,10.18,0.35,26.876,February,Spring,0.626,0.135,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-20,78344.0,9.458,0.11,21.577,February,Spring,0.612,0.107,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-21,80520.0,8.266,0.0,18.93,February,Spring,0.69,0.111,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-22,85231.0,9.83,0.285,26.538,February,Spring,0.62,0.12,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-23,67384.0,10.939,0.34,29.219,February,Spring,0.617,0.085,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-24,91420.0,8.232,0.054,19.545,February,Spring,0.605,0.132,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-25,98887.0,6.868,0.0,15.589,February,Spring,0.647,0.147,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-26,111537.0,7.691,0.0,12.418,February,Spring,0.646,0.172,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-27,97525.0,7.692,0.0,8.876,February,Spring,0.668,0.144,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-02-28,71460.0,6.478,0.0,9.0,February,Spring,0.677,0.093,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-01,56906.0,4.98,0.0,8.607,March,Spring,0.63,0.065,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-02,73090.0,4.735,0.0,7.676,March,Spring,0.653,0.097,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-03,87930.0,5.004,0.0,9.595,March,Spring,0.683,0.125,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-04,97493.0,4.515,0.0,10.551,March,Spring,0.616,0.144,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-05,49342.0,3.841,0.0,8.109,March,Spring,0.681,0.05,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-06,140618.0,4.057,0.0,7.802,March,Spring,0.633,0.228,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-07,175222.0,5.866,0.05,11.603,March,Spring,0.622,0.296,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-08,170700.0,7.809,0.119,19.067,March,Spring,0.634,0.287,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-09,195443.0,9.212,0.229,25.099,March,Spring,0.698,0.335,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-10,180352.0,8.317,0.267,27.742,March,Spring,0.637,0.306,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-11,225992.0,6.131,0.273,27.866,March,Spring,0.604,0.395,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-12,267595.0,5.507,0.204,26.765,March,Spring,0.61,0.476,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-13,83680.0,6.653,0.077,24.941,March,Spring,0.672,0.117,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-14,58975.0,9.02,0.052,18.439,March,Spring,0.614,0.069,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-15,86101.0,10.501,0.023,13.484,March,Spring,0.611,0.122,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-16,100259.0,9.188,0.01,10.707,March,Spring,0.67,0.15,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-17,70846.0,9.087,0.004,9.954,March,Spring,0.653,0.092,1
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-18,96696.0,10.189,0.004,9.356,March,Spring,0.653,0.143,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-19,92339.0,9.693,0.004,7.906,March,Spring,0.64,0.134,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-20,86881.0,9.316,0.017,8.039,March,Spring,0.659,0.123,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-21,74994.0,8.887,0.013,8.839,March,Spring,0.612,0.1,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-22,83838.0,8.865,0.013,14.808,March,Spring,0.694,0.118,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-23,97961.0,8.63,0.046,19.849,March,Spring,0.601,0.145,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-24,102766.0,8.455,0.079,20.527,March,Spring,0.681,0.154,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-25,90576.0,7.272,0.16,23.25,March,Spring,0.606,0.131,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-26,89054.0,6.406,0.144,25.383,March,Spring,0.654,0.128,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-27,79186.0,9.64,0.11,29.168,March,Spring,0.677,0.108,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-28,52915.0,12.772,0.083,30.153,March,Spring,0.64,0.057,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-29,81501.0,13.143,0.002,21.195,March,Spring,0.627,0.113,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-30,92598.0,12.158,0.0,11.606,March,Spring,0.602,0.135,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-03-31,97009.0,9.889,0.0,14.073,March,Spring,0.64,0.143,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-01,73766.0,7.927,0.0,17.202,Apirl,Spring,0.687,0.098,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-02,75273.0,7.306,0.0,11.184,Apirl,Spring,0.66,0.101,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-03,99568.0,7.891,0.0,10.723,Apirl,Spring,0.626,0.148,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-04,65859.0,6.589,0.01,15.515,Apirl,Spring,0.622,0.082,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-05,87725.0,4.12,0.019,16.463,Apirl,Spring,0.602,0.125,1
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-06,140045.0,4.161,0.027,12.89,Apirl,Spring,0.623,0.227,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-07,122090.0,6.0,0.044,15.503,Apirl,Spring,0.668,0.192,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-08,165685.0,6.245,0.173,14.357,Apirl,Spring,0.614,0.277,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-09,227265.0,3.761,0.21,7.969,Apirl,Spring,0.625,0.398,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-10,174636.0,2.77,0.1,8.705,Apirl,Spring,0.659,0.295,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-11,242182.0,4.74,0.163,8.54,Apirl,Spring,0.65,0.427,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-12,296012.0,6.837,0.125,6.5,Apirl,Spring,0.601,0.532,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-13,94267.0,7.347,0.0,6.245,Apirl,Spring,0.649,0.138,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-14,99129.0,7.538,0.002,7.354,Apirl,Spring,0.61,0.147,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-15,114500.0,7.982,0.002,9.385,Apirl,Spring,0.604,0.177,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-16,102656.0,8.197,0.0,11.502,Apirl,Spring,0.653,0.154,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-17,96390.0,8.734,0.017,11.912,Apirl,Spring,0.698,0.142,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-18,65484.0,9.079,0.017,9.678,Apirl,Spring,0.605,0.082,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-19,86669.0,9.055,0.027,6.08,Apirl,Spring,0.621,0.123,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-20,83752.0,9.406,0.029,7.768,Apirl,Spring,0.612,0.117,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-21,82539.0,9.29,0.002,10.847,Apirl,Spring,0.687,0.115,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-22,83038.0,9.311,0.0,10.863,Apirl,Spring,0.676,0.116,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-23,90556.0,10.365,0.0,11.014,Apirl,Spring,0.617,0.131,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-24,92056.0,9.944,0.0,12.317,Apirl,Spring,0.616,0.134,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-25,67706.0,9.664,0.0,10.873,Apirl,Spring,0.697,0.086,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-26,84498.0,10.044,0.042,10.637,Apirl,Spring,0.622,0.119,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-27,85503.0,8.775,0.102,16.035,Apirl,Spring,0.645,0.121,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-28,84063.0,6.963,0.177,12.492,Apirl,Spring,0.632,0.118,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-29,84462.0,6.217,0.219,6.491,Apirl,Spring,0.675,0.119,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-04-30,91983.0,6.715,0.121,6.209,Apirl,Spring,0.681,0.133,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-01,80986.0,7.43,0.027,7.196,May,Summer,0.616,0.112,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-02,78428.0,8.234,0.327,17.846,May,Summer,0.689,0.107,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-03,97554.0,7.971,0.385,24.65,May,Summer,0.621,0.144,1
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-04,74597.0,6.564,0.108,16.76,May,Summer,0.667,0.099,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-05,83559.0,5.633,0.048,10.84,May,Summer,0.665,0.117,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-06,135809.0,6.153,0.006,9.787,May,Summer,0.69,0.219,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-07,144037.0,9.165,0.306,15.22,May,Summer,0.681,0.235,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-08,150302.0,11.839,0.308,23.198,May,Summer,0.638,0.247,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-09,155890.0,11.761,0.029,22.283,May,Summer,0.65,0.258,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-10,203799.0,10.803,0.04,16.539,May,Summer,0.607,0.352,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-11,276846.0,9.552,0.029,10.424,May,Summer,0.645,0.494,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-12,274216.0,9.485,0.029,6.828,May,Summer,0.669,0.489,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-13,101424.0,10.138,0.05,7.05,May,Summer,0.689,0.152,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-14,105854.0,10.058,0.221,8.877,May,Summer,0.618,0.16,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-15,100926.0,10.16,0.221,8.534,May,Summer,0.662,0.151,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-16,89189.0,10.037,0.119,9.076,May,Summer,0.617,0.128,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-17,115335.0,9.796,0.158,9.546,May,Summer,0.612,0.179,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-18,112506.0,10.216,0.079,10.433,May,Summer,0.677,0.173,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-19,134792.0,10.913,0.479,18.198,May,Summer,0.625,0.217,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-20,94475.0,10.596,0.833,21.356,May,Summer,0.621,0.138,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-21,102962.0,9.135,0.367,15.908,May,Summer,0.617,0.155,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-22,137649.0,8.445,0.233,14.39,May,Summer,0.637,0.223,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-23,86750.0,8.789,0.285,14.567,May,Summer,0.645,0.123,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-24,117716.0,9.753,0.14,12.823,May,Summer,0.679,0.184,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-25,108354.0,10.954,0.077,9.522,May,Summer,0.658,0.165,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-26,123950.0,11.87,0.046,7.784,May,Summer,0.6,0.196,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-27,113953.0,12.529,0.219,8.438,May,Summer,0.642,0.176,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-28,116272.0,13.391,0.179,6.758,May,Summer,0.665,0.181,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-29,136558.0,14.831,0.006,6.309,May,Summer,0.683,0.22,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-30,105850.0,15.693,0.0,9.147,May,Summer,0.697,0.16,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-05-31,114079.0,16.125,0.0,10.04,May,Summer,0.619,0.177,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-01,78101.0,16.349,0.04,9.968,June,Summer,0.615,0.106,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-02,68774.0,15.658,0.042,13.626,June,Summer,0.654,0.088,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-03,94556.0,14.476,0.002,15.972,June,Summer,0.611,0.138,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-04,99521.0,14.188,0.025,13.606,June,Summer,0.699,0.148,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-05,93980.0,13.8,0.025,8.583,June,Summer,0.683,0.137,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-06,106529.0,13.984,0.0,9.531,June,Summer,0.685,0.162,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-07,123519.0,15.308,0.004,16.491,June,Summer,0.608,0.195,1
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-08,171170.0,16.823,0.052,19.583,June,Summer,0.685,0.288,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-09,169560.0,17.748,0.054,21.272,June,Summer,0.689,0.285,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-10,209445.0,16.739,0.013,20.183,June,Summer,0.63,0.363,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-11,272044.0,15.726,0.006,14.297,June,Summer,0.613,0.485,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-12,243580.0,17.511,0.0,11.81,June,Summer,0.626,0.429,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-13,101049.0,17.253,0.002,12.652,June,Summer,0.629,0.151,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-14,114490.0,15.542,0.002,14.824,June,Summer,0.641,0.177,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-15,126832.0,15.491,0.04,14.656,June,Summer,0.677,0.201,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-16,109312.0,14.38,0.04,11.607,June,Summer,0.649,0.167,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-17,114165.0,13.117,0.0,9.264,June,Summer,0.692,0.177,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-18,121314.0,13.19,0.0,8.237,June,Summer,0.661,0.191,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-19,138155.0,14.271,0.004,10.045,June,Summer,0.612,0.224,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-20,98705.0,14.188,0.004,12.654,June,Summer,0.646,0.147,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2021-06-21,111122.0,13.012,0.023,10.821,June,Summer,0.659,0.171,0
